"Managerial",398,1993,3,.2388452,.0111645,558472.6,16080624.0875
"Managerial",399,1993,4,.2525063,.0098488,502653.2,15953833.8124
"Managerial",400,1993,5,.2036909,.0067128,497817.6,15840420.5316
"Managerial",401,1993,6,.24407,.0123801,491027.6,15959648.3613
"Managerial",402,1993,7,.2498789,.007131,476283.5,15918357.0404
"Managerial",403,1993,8,.2499204,.0081792,549108.9,15800143.0811
"Managerial",404,1993,9,.3235641,.010469,501186.9,15845739.4305
"Managerial",405,1993,10,.3012245,.0075918,462788.9,15941106.2788
"Managerial",406,1993,11,.2975929,.0134877,447644.9,16166329.1743
"Managerial",407,1993,12,.2891438,.0125459,466033.5,16091431.3604
"Managerial",408,1994,1,.2464911,.0100655,547818.5,15777868.0004
"Managerial",409,1994,2,.2701767,.010419,581175.9,15946548.1210
"Managerial",410,1994,3,.3121199,.0077233,525139.6,16133688.9694
"Managerial",411,1994,4,.2848235,.007054,447911.7,16420898.6723
"Managerial",412,1994,5,.2341347,.009381,384881.3,16475653.4252
"Managerial",413,1994,6,.3152826,.0056203,393829,16561046.1839
"Managerial",414,1994,7,.2918786,.0110458,365091.3,16680130.1874
"Managerial",415,1994,8,.2731763,.0094795,413259.4,16691910.3981
"Managerial",416,1994,9,.3097298,.0064403,468457.6,16957178.3642
"Managerial",417,1994,10,.2826807,.0087691,472988.8,16846355.7498
"Managerial",418,1994,11,.2885184,.0067303,451075.8,16817355.3318
"Managerial",419,1994,12,.2747867,.0088671,363468.4,16867960.3897
"Managerial",420,1995,1,.3540566,.0079205,377430.2,16870886.4891
"Managerial",421,1995,2,.3363599,.0127497,433522.1,17104405.5874
"Managerial",422,1995,3,.3038839,.0086907,455752.7,16862313.4620
"Managerial",423,1995,4,.2912913,.0068105,413984.1,16871138.1546
"Managerial",424,1995,5,,,414999.7,17154846.2238
"Managerial",425,1995,6,.9825532,.0471402,334451.2,17312489.9077
"Managerial",426,1995,7,.8233266,.037697,395769.1,17765582.8566
"Managerial",427,1995,8,,,418609.9,17870819.1620
"Managerial",428,1995,9,.3479317,.0085608,448801,17800268.6825
"Managerial",429,1995,10,.3168892,.0083965,455294.4,17639055.5628
"Managerial",430,1995,11,.3360889,.0064739,442446.4,17604167.5386
"Managerial",431,1995,12,.2546983,.0078705,364990.4,17411164.4819
"Managerial",432,1996,1,.3313601,.0132217,427749,17200946.0426
"Managerial",433,1996,2,.2878396,.0059347,437698.8,17372044.5702
"Managerial",434,1996,3,.3259799,.0060073,451222.7,17681384.7186
"Managerial",435,1996,4,.3201492,.0092726,413290.1,17703550.8494
"Managerial",436,1996,5,.2731715,.007226,392014,17902626.4681
"Managerial",437,1996,6,.2155775,.0090517,412984.1,18295924.4640
"Managerial",438,1996,7,.325496,.0092191,424879.1,18337904.5246
"Managerial",439,1996,8,.2776399,.0108592,389068.9,18194936.8625
"Managerial",440,1996,9,.347394,.006957,504275.1,18220190.6316
"Managerial",441,1996,10,.3290674,.0101809,427821.3,18068537.0565
"Managerial",442,1996,11,.2629785,.0085056,421680.1,17916994.7055
"Managerial",443,1996,12,.4315303,.0099336,407894.1,17812447.5564
"Managerial",444,1997,1,.3169992,.008629,385432.1,18089911.2656
"Managerial",445,1997,2,.3099464,.0079059,376337.7,18231386.6732
"Managerial",446,1997,3,.3650667,.0084154,381589.1,18428835.0854
"Managerial",447,1997,4,.4159208,.0085973,316189.3,18325947.7421
"Managerial",448,1997,5,.3787572,.0080712,346646.6,18300139.0014
